,unique.code,S_C,S_SC,S_L,S_S,longitude,latitude,year,season,Argentina.sialis,Aristostomias.scintillans,Bathophilus.flemingi,Bathylagoides.wesethi,Bathylagus.pacificus,Brosmophycis.marginata,Ceratoscopelus.townsendi,Chauliodus.macouni,Chromis.punctipinnis,Cololabis.saira,Diogenichthys.atlanticus,Diogenichthys.laternatus,Electrona.risso,Embassichthys.bathybius,Engraulis.mordax,Girella.nigricans,Glyptocephalus.zachirus,Hemilepidotus.spinosus,Hippoglossina.stomata,Hypsypops.rubicundus,Icichthys.lockingtoni,Idiacanthus.antrostomus,Lampadena.urophaos,Leuroglossus.stilbius,Lipolagus.ochotensis,Loweina.rara,Lyopsetta.exilis,Medialuna.californiensis,Merluccius.productus,Microstoma,Microstomus.pacificus,Nansenia.candida,Nansenia.crassa,Notolychnus.valdiviae,Notoscopelus.resplendens,Ophiodon.elongatus,Oxylebius.pictus,Paralichthys.californicus,Parophrys.vetulus,Peprilus.simillimus,Pleuronichthys.coenosus,Pleuronichthys.decurrens,Pleuronichthys.verticalis,Protomyctophum.crockeri,Psettichthys.melanostictus,Pseudobathylagus.milleri,Sardinops.sagax,Scomber.japonicus,Scorpaenichthys.marmoratus,Sebastes.aurora,Sebastes.diploproa,Sebastes.goodei,Sebastes.jordani,Sebastes.levis,Sebastes.paucispinis,Seriola.lalandi,Sphyraena.argentea,Stenobrachius.leucopsarus,Stomias.atriventer,Symbolophorus.californiensis,Symbolophorus.evermanni,Symphurus.atricaudus,Tactostoma.macropus,Tarletonbeania.crenularis,Tetragonurus.cuvieri,Trachurus.symmetricus,Triphoturus.mexicanus,Zoarcoidei,Anguilliformes1,Gonostomatidae1,Sternoptychidae1,Vinciguerria1,Scopelarchidae1,Paralepididae1,Myctophum1,Diaphus1,Nannobrachium1,Hygophum1,Macrouridae1,Ophidiiformes1,Lampridiformes1,Melamphaidae1,Syngnathus1,Sebastes1,Scorpaena1,Sebastolobus1,Cottidae1,Agonidae1,Cyclopteridae1,Paralabrax1,Sciaenidae1,Labridae1,Chiasmodon1,Clinidae1,Hypsoblennius1,Gobiidae1,Citharichthys1,Pleuronichthys1,Gempylidae1
8415,80 80 8508 NH,8508,NH,80,80,-122.5333,33.48333,1985,summer,0,0,0,0,0,0,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,0,0,0,0,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8416,80 90 8508 NH,8508,NH,80,90,-123.2233,33.14833,1985,summer,0,0,0,0,0,0,10.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.18,0,0,0,0,0,0,0,0,0,0,0,25.3,0,0,0,0,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8417,80 100 8508 NH,8508,NH,80,100,-123.9083,32.81667,1985,summer,0,0,0,0,0,0,15.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.08,0,0,0,0,0,0,0,0,0,5.04,5.04,5.04,0,0,0,0,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8418,83.3 40.6 8508 NH,8508,NH,83.3,40.6,-119.415,34.21,1985,summer,0,0,0,0,0,0,0,0,57.11656,0,0,0,0,0,310.0613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.63804,0,0,8.159509,0,0,0,0,0,758.8344,40.79755,0,0,0,0,0,0,0,0,8.159509,0,0,0,0,0,0,0,0,24.47853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.63804,8.159509,81.59509,0,0,8.159509,0,48.95706,0,0
8419,83.3 42 8508 NH,8508,NH,83.3,42,-119.5083,34.17833,1985,summer,0,0,0,0,0,0,0,0,66.38037,0,0,0,0,0,177.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918.2618,11.06339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.06339,0,0,0,0,0,22.12679,0,110.6339,0,0,11.06339,77.44376,33.19018,0,0
8420,83.3 51 8508 NH,8508,NH,83.3,51,-120.1333,33.87833,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02,0,0,0,0,0,0,0,0,0,4.51,0,0,0,0,0,0,0,0,0,0,0,0,9.02,0,4.51,0,0,0,0,0,0,0
8421,83.3 55 8508 NH,8508,NH,83.3,55,-120.41,33.745,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.45133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.778761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.778761,0,0,0,0,0,0,0
8422,83.3 60 8508 NH,8508,NH,83.3,60,-120.76,33.58,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.46628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.30829,0,0,0,0,0,0,0
8423,83.3 70 8508 NH,8508,NH,83.3,70,-121.4433,33.245,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8424,86.7 33 8508 NH,8508,NH,86.7,33,-118.49,33.89,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0
8425,86.7 35 8508 NH,8508,NH,86.7,35,-118.6267,33.82333,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.22772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.306931,0,0,0,0,0,0,27.92079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.306931,0,0,0,0,0,9.306931,0,0,0,0,9.306931,0,0,0,0
8426,86.7 40 8508 NH,8508,NH,86.7,40,-118.975,33.65667,1985,summer,9.169742,0,0,0,0,0,0,0,0,0,0,0,0,0,119.2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.169742,0,0,0,0,0,0,0,0,0,9.169742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.169742,0,0
8427,86.7 45 8508 NH,8508,NH,86.7,45,-119.3217,33.49,1985,summer,0,0,0,0,0,0,0,11.79916,23.59833,0,0,0,0,0,106.1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79916,0,11.79916,35.39749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79916,0,0
8428,86.7 50 8508 NH,8508,NH,86.7,50,-119.6633,33.325,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.27571,0,11.13786,0,0,0,0,0,0,11.13786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.13786,0,0,33.41357,0,77.96499,0,0,0,0,0,0,0
8429,86.7 60 8508 NH,8508,NH,86.7,60,-120.35,32.98833,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.21941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.05485,0,0,0,0,0,0,0,0,0,11.05485,0,0,0,0,0,11.05485,0,0,22.1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.21941,0,0
8430,86.7 70 8508 NH,8508,NH,86.7,70,-121.0333,32.65667,1985,summer,0,0,0,0,0,0,20.82192,10.41096,0,0,0,0,0,0,10.41096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.41096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.82192,0,0,0,0,0,31.23288,41.64384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8431,90 28 8508 NH,8508,NH,90,28,-117.77,33.48667,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.3793,0,0,0,11.03448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.27586,0,0,0,0
8432,90 30 8508 NH,8508,NH,90,30,-117.9067,33.41667,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.40625,0,0,0,0,0,0,0,0,0,0,0,0,11.40625,0,0
8433,90 35 8508 NH,8508,NH,90,35,-118.255,33.25167,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.28205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.82051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8434,90 37 8508 NH,8508,NH,90,37,-118.39,33.185,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8435,90 45 8508 NH,8508,NH,90,45,-118.9383,32.91667,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.630394,0,0,0,0,0,0,8.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8436,90 53 8508 NH,8508,NH,90,53,-119.4817,32.65167,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
8437,90 60 8508 NH,8508,NH,90,60,-119.96,32.41833,1985,summer,0,0,0,0,0,0,9.903475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.903475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.903475,0,0,0,0,0,0,0
8438,90 70 8508 NH,8508,NH,90,70,-120.655,32.08833,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.15859,0,0,0,0,0,0,0,0,0,0,0,11.0793,11.0793,0,0,0,0,11.0793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8439,90 80 8508 NH,8508,NH,90,80,-121.3133,31.75167,1985,summer,0,0,0,0,0,0,9.248555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.74566,0,0,9.248555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8440,90 90 8508 NH,8508,NH,90,90,-121.9833,31.43167,1985,summer,0,0,0,14.22,0,0,0,0,0,0,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.48,0,0,0,0,9.48,0,23.7,0,0,4.74,0,0,0,0,9.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8441,90 100 8508 NH,8508,NH,90,100,-122.66,31.08833,1985,summer,0,0,0,68.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74,0,0,14.61,0,4.87,0,4.87,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8442,90 110 8508 NH,8508,NH,90,110,-123.3417,30.74167,1985,summer,0,0,0,10.08,0,0,15.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04,0,0,0,0,0,0,30.24,0,0,25.2,0,75.6,0,5.04,0,5.04,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8443,90 120 8508 NH,8508,NH,90,120,-123.9933,30.41833,1985,summer,0,0,0,35.42,0,0,55.66,0,0,0,20.24,0,0,0,0,0,0,0,0,0,0,45.54,0,0,0,0,0,0,0,0,0,0,0,5.06,5.06,0,0,0,0,0,0,0,0,25.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.24,0,0,0,0,5.06,0,0,0,0,40.48,5.06,20.24,5.06,0,5.06,5.06,15.18,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8444,93.3 26.7 8508 NH,8508,NH,93.3,26.7,-117.3083,32.94667,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,0,0,0,0,0,0,0,0,0,4.85,0,0,0,0,0,0,14.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8445,93.3 30 8508 NH,8508,NH,93.3,30,-117.535,32.84833,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62771,0,0,10.62771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8446,93.3 35 8508 NH,8508,NH,93.3,35,-117.8733,32.68333,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.865385,9.865385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.865385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.865385,0,0,9.865385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.73077,0,0,0,0,0,0,0
8447,93.3 40 8508 NH,8508,NH,93.3,40,-118.2133,32.51667,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.827709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.48313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.827709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8448,93.3 45 8508 NH,8508,NH,93.3,45,-118.555,32.34667,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.55441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.55441,0,0,0,0,0,0,10.55441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8449,93.3 50 8508 NH,8508,NH,93.3,50,-118.8933,32.18,1985,summer,0,0,0,9.316406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.316406,0,0,0,0,0,0,0,0,0,9.316406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8450,93.3 60 8508 NH,8508,NH,93.3,60,-119.5733,31.84833,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.28829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.64414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.93243,0,0
8451,93.3 70 8508 NH,8508,NH,93.3,70,-120.2467,31.51333,1985,summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.559633,0,0,0,0,0,0,0,0,0,9.559633,0,0,0,0,0,0,19.11927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.559633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8452,93.3 80 8508 NH,8508,NH,93.3,80,-120.92,31.17833,1985,summer,0,0,0,18.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.84,0,0,9.42,0,9.42,0,9.42,0,0,0,9.42,9.42,0,0,0,9.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8453,93.3 90 8508 NH,8508,NH,93.3,90,-121.5917,30.84667,1985,summer,0,0,0,18.95551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.91103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.43327,0,47.38878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8454,93.3 100 8508 NH,8508,NH,93.3,100,-122.26,30.515,1985,summer,0,0,0,14.16,0,0,80.24,0,0,0,4.72,0,0,0,0,0,0,0,0,0,0,9.44,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,0,0,0,0,0,0,42.48,0,0,89.68,0,420.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8455,93.3 110 8508 NH,8508,NH,93.3,110,-122.9233,30.18167,1985,summer,0,0,0,9.74,0,0,9.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.35,0,0,0,0,0,0,9.74,0,0,34.09,0,68.18,0,0,0,4.87,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8456,93.3 120 8508 NH,8508,NH,93.3,120,-123.5883,29.84667,1985,summer,0,0,0,4.74,0,0,18.96,0,0,0,9.48,0,0,0,0,0,0,0,0,0,0,14.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.48,0,0,0,0,0,0,0,0,0,4.74,0,18.96,0,0,9.48,0,0,0,0,0,0,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8457,76.7 51 8511 NH,8511,NH,76.7,51,-120.9217,35.02167,1985,fall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8458,76.7 55 8511 NH,8511,NH,76.7,55,-121.1983,34.88833,1985,fall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0
8459,76.7 60 8511 NH,8511,NH,76.7,60,-121.5483,34.72167,1985,fall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.005629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.005629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8460,76.7 70 8511 NH,8511,NH,76.7,70,-122.2467,34.38667,1985,fall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8461,76.7 80 8511 NH,8511,NH,76.7,80,-122.9433,34.05333,1985,fall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.601677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8462,76.7 90 8511 NH,8511,NH,76.7,90,-123.635,33.71833,1985,fall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.303887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.303887,0,0
8463,76.7 100 8511 NH,8511,NH,76.7,100,-124.325,33.38833,1985,fall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8464,80 51 8511 NH,8511,NH,80,51,-120.5233,34.45,1985,fall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,18.8,0,0,0,0,0,0,103.4,0,0,0,0,0,0,0,0
8465,80 55 8511 NH,8511,NH,80,55,-120.8033,34.31667,1985,fall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.30058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.15029,0,0,0,0,0,0,0,0,0,0,0,0,9.537572,0,0
